Anos
447586,29
456743,45
416093,26
395498,52
468793,46
555696,93
507296,48
476066,55
418547,87
453051,64
499690,19
506544,18
425115,53
435526,78
496636,46
471543,30
495085,65
494306,41
442925,56
462798,97
422454,77
544920,79
489325,56
507780,47
399577,26
475797,17
517065,50
428088,59
441798,49
479650,11
497642,65
491773,96
473118,95
490465,55
533233,92
482705,05
562674,26
430708,59
489674,77
432253,76
532973,67
507784,30
469165,48
483573,22
444971,95
449195,27
435652,03
484143,46
449347,05
477355,44
463864,73
478408,86
530111,98
469250,26
506441,59
480799,38
474673,55
537136,89
419350,92
425949,56
517734,50
534973,01
448892,35
433622,46
412048,83
500738,20
497430,51
504145,85
423335,36
433228,81
473455,32
508780,64
520843,65
489565,95
462085,98
400748,47
468127,60
449586,11
461183,92
487994,17
491353,78
502799,41
448253,48
441775,91
480703,23
477928,34
455032,46
448521,91
449190,03
463663,34
448377,32
465398,38
460112,99
514728,11
495885,49
435645,98
397820,84
458443,59
514394,20
515129,67
449444,55
501449,74
462482,14
486425,77
493975,74
474381,07
525400,26
507311,93
456974,40
517022,23
491969,28
493815,51
421479,43
463018,78
465082,65
424784,24
478184,11
457995,40
437554,30
455360,56
432739,60
449481,20
455830,67
472448,10
508571,13
447377,57
522985,77
517486,00
519215,88
482236,58
514573,95
428636,05
453632,98
511717,33
460559,45
436532,70
507953,53
475238,64
509343,09
504035,09
440006,91
461126,22
544905,81
503738,81
486972,68
432436,04
439323,98
482902,61
524702,93
451036,46
384778,56
441882,45
475014,62
436306,43
497047,57
470701,58
442553,61
382398,35
489181,62
561569,66
496001,93
505670,62
474258,42
458500,17
468875,32
427598,87
481251,84
387365,28
462691,99
526241,70
539087,73
503933,73
458503,45
482096,76
516878,05
580125,96
545403,42
470190,49
428609,19
503118,88
505585,13
488830,24
449662,84
471015,29
410773,65
470256,15
470703,36
451814,01
531460,57
461860,35
469624,90
556211,27
460672,80
511645,88
459257,40
483280,63
419193,16
468716,73
492925,13
514059,29
487141,66
411060,67
461491,89
513931,27
481437,60
575923,36
481956,80
447160,99
521748,44
555495,75
512882,03
522853,41
466067,36
459508,86
502735,91
537909,49
524557,39
449401,33
474886,51
440712,38
446848,29
463972,74
519544,32
587762,33
644633,03
587429,79
493483,43
511376,01
549376,96
532837,14
492835,11
522428,55
513206,13
505947,92
500474,96
508365,52
524329,93
465817,87
471003,76
444633,83
452483,48
446393,22
498605,31
434878,31
461538,41
441240,63
449710,64
494065,76
463740,50
445829,03
516287,07
485178,21
507960,99
530780,09
486375,22
572363,78
554215,13
432147,38
399983,54
502007,71
448899,73
515362,38
483691,26
494800,58
562035,29
459848,34
471813,58
523139,73
451754,51
460745,34
485979,99
536951,50
524298,34
488457,72
501095,44
461086,18
462471,63
376413,94
464729,51
483210,61
485548,06
594078,05
474804,38
471738,34
506357,29
445085,55
447922,92
473089,43
457424,89
419738,85
456329,46
423693,28
548550,05
505669,41
505039,96
467033,04
477685,74
490952,83
545408,95
478407,03
464791,51
493611,75
523219,80
551674,35
465850,48
450397,02
472889,56
460322,11
465462,61
429521,91
554684,36
525147,01
458422,19
450691,30
448119,83
500033,71
543198,51
536126,07
486388,64
486901,53
504959,21
538891,97
489656,16
498128,16
449072,51
454173,99
503875,45
516962,25
435082,68
489105,15
430561,46
542325,88
434844,19
487643,17
440338,34
410946,07
439950,17
446452,40
499146,45
561061,87
457885,85
505261,37
460714,25
436951,30
493594,47
496976,48
513632,40
575796,64
534930,54
473204,62
481796,43
524165,84
524780,49
525207,18
475482,96
467195,05
488430,38
419076,95
521933,68
531905,32
445876,96
397765,83
472256,58
519231,75
481493,88
570126,99
487105,13
475357,97
543017,43
534848,07
432721,64
519859,47
526881,39
482250,95
482296,46
518027,39
548552,19
519274,31
424959,28
557795,58
507679,19
489884,97
510135,80
453567,48
485167,74
405647,95
452766,61
487566,54
544168,84
470532,30
489903,39
472060,11
518999,99
513172,00
534033,22
512739,79
496068,13
460843,19
516490,18
489299,67
517050,79
470743,06
505345,59
558646,73
551834,40
530597,71
456356,27
458860,86
496425,02
442891,74
445014,24
493436,57
523501,56
537378,50
518902,90
483408,08
431054,89
429158,85
470243,83
480711,62
454830,35
483840,41
489324,24
459646,80
483472,12
534008,05
474682,93
504441,98
461939,26
494292,98
480815,15
490771,35
511684,76
498259,17
502563,40
498716,45
503629,60
501534,41
490747,97
492785,88
549330,50
499753,88
441171,18
460868,25
504478,56
498575,11
458952,25
401530,65
396557,18
438274,94
482699,78
455927,04
463440,10
455868,61
483461,93
443078,49
449882,06
471939,80
458286,15
423485,17
451346,58
449289,93
452031,51
521176,53
469016,11
458849,34
574456,69
492588,03
550899,72
512274,19
490753,47
492035,39
516547,69
512245,64
546992,56
563321,16
485378,75
415181,91
492030,74
521635,25
480590,71
465383,11
493388,17
479464,29
469132,73
463209,63
518575,89
461131,52
496955,02
444238,93
424968,55
451501,07
478088,54
555771,68
417857,03
395313,60
399457,21
432430,86
476104,60
458150,17
474660,34
437454,25
453636,11
550169,29
492594,81
428430,46
530628,45
400940,04
464670,23
477977,79
414614,78
550599,44
506560,52
526128,49
550946,36
568088,73
534267,25
560129,39
487381,95
508821,88
480751,50
464827,33
419490,58
422506,94
456637,22
409521,69
436696,99
424840,42
457548,67
440966,38
418913,38
463565,90
492673,90
560838,94
544153,02
483021,02
522968,24
419677,91
489156,03
496519,33
478822,00
528262,70
458066,61
454187,80
506597,13
410214,69
526354,62
404925,91
468769,77
445714,79
423571,36
508900,11
486581,25
455247,58
463121,13
486729,78
436119,65
535038,80
491992,78
511356,04
439871,38
460487,47
441542,29
485139,54
580456,53
572422,48
587990,62
556452,35
545041,26
478804,81
467402,18
480978,03
470121,24
438774,43
420567,95
410115,15
498126,09
479044,73
487788,81
495738,96
466096,75
521474,69
491322,10
438555,93
457941,98
473509,40
462323,83
443252,69
460834,99
470548,36
504504,20
465960,37
512782,59
527041,03
528746,37
490886,81
411904,78
456022,89
492277,60
476859,88
519387,08
504507,86
447930,07
425298,54
522639,88
445272,87
494836,44
587976,16
454809,84
423374,26
483348,39
480980,32
531384,01
483916,83
438788,70
540954,31
525640,92
432312,73
434090,88
453916,89
463374,47
483728,47
388592,76
459984,60
469212,83
429161,30
439611,87
533527,68
631278,68
490693,70
548141,04
510391,52
510445,24
488703,67
442551,48
430621,14
508670,84
521989,50
481641,27
479112,52
458783,33
489715,00
456654,84
461794,89
507288,85
479512,34
494350,90
478402,36
479250,98
498048,68
488653,92
502428,32
548364,67
439963,74
397031,80
448808,40
482916,90
479011,43
455307,13
478444,55
500468,73
497271,73
496178,18
487125,13
409966,24
476196,49
543791,68
519902,06
491823,94
485557,11
474786,47
452210,78
483940,48
472919,10
458679,16
530265,30
502517,82
460481,91
471609,20
472010,10
449994,34
464065,28
419903,91
476835,22
442152,07
434786,10
549507,80
464163,71
498510,26
511344,38
488446,34
460568,26
522032,30
482279,88
465211,21
444999,36
520795,79
459601,89
490608,64
540388,90
537224,69
525146,97
461909,80
457750,02
451816,59
496177,25
529486,72
490722,96
470535,68
511115,85
491357,90
429194,76
435096,98
443126,40
420440,51
557855,04
545743,65
403547,89
477073,29
498259,09
437464,51
427210,64
475876,65
501761,26
473657,94
472649,99
476896,70
447845,28
523114,96
546192,53
497325,44
482041,10
520572,95
499865,77
543133,73
626428,45
450179,90
475604,22
433748,40
426204,95
425426,71
497995,78
533363,31
511314,39
506861,39
479168,41
523240,97
505629,77
551543,51
503846,40
515982,32
482433,24
504230,32
504653,93
477434,81
433067,66
452546,23
398414,61
467886,16
522703,28
506827,24
463409,81
478575,93
489030,34
496887,73
432841,62
464153,11
517510,89
490883,54
458825,08
506907,78
503475,08
477451,98
476357,40
440861,84
462334,88
520981,62
390094,19
411946,30
524128,26
536193,18
530836,02
512906,85
553449,52
483999,93
475300,11
485625,82
467808,76
501549,61
516643,33
487690,11
423287,05
502274,09
480819,84
417805,25
512221,37
449601,90
468318,58
481900,32
455781,15
503709,25
469945,51
375032,78
405953,52
427774,33
515012,74
462812,17
484257,91
524117,15
592400,87
546893,60
471617,90
454010,37
467142,62
472481,60
503350,21
565397,44
475720,70
452441,03
418591,33
435164,35
397156,05
494111,29
469959,01
410429,55
443873,24
509967,04
508922,12
430149,81
518274,24
528801,25
430604,73
462152,09
516725,22
462250,93
475841,11
467908,90
485712,36
409639,41
434652,79
488903,87
541926,37
517749,52
519200,44
522605,91
505250,83
437887,18
459785,07
468083,30
537619,84
544125,10
484436,03
515092,20
554391,00
465756,09
388305,20
368818,56
382549,66
378247,18
465863,51
421711,88
445779,71
479612,63
526576,70
458260,68
505414,12
566656,01
491884,61
476837,30
426782,03
487054,57
455828,04
479283,97
482108,09
450256,87
507157,75
548550,71
493354,82
444551,42
437297,06
441141,11
451619,90
470749,86
409769,38
431918,98
466744,65
464051,61
457594,77
429726,88
391916,03
488925,83
488045,09
441643,94
472853,44
428363,81
463804,46
441930,14
431710,51
522797,82
515843,06
537101,80
547945,81
516790,88
460313,22
455848,30
482356,66
461945,45
428216,41
414550,58
397595,62
486000,91
478703,10
524843,34
424950,27
402861,13
536702,20
532679,04
528752,42
474863,88
442721,06
437668,85
482224,62
484795,43
476721,50
469775,50
510532,06
470794,08
501573,52
480912,62
498320,02
574821,12
515767,56
403548,64
499927,00
481567,09
435208,48
449970,52
455889,85
487043,64
517470,34
485701,12
539716,10
453197,37
459132,17
464685,04
573886,33
561975,99
526879,66
464489,17
450642,76
472528,10
492746,13
509278,43
497335,56
553354,34
437309,29
460958,81
495992,24
528331,78
475009,01
437031,89
455776,86
435541,38
442255,49
476004,92
489408,82
458671,51
449095,87
484333,80
433785,84
418272,60
460674,59
464012,58
507888,37
498209,81
479068,78
479085,66
461451,52
518629,35
469749,32
471809,02
438836,45
517985,74
584880,16
502936,35
450313,46
459012,11
484931,07
501816,55
433775,60
460714,94
484545,35
460417,87
520239,01
473302,29
537272,54
504278,45
592785,99
578117,36
546235,61
541636,45
465460,98
523558,40
558693,79
498402,18
450642,84
482800,62
469413,76
472627,99
472097,33
520993,71
504987,17
484512,57
466298,32
434104,97
462469,18
531904,70
486364,33
433906,78
545428,60
455859,62
466994,65
450974,44
469484,65
547222,06
557651,52
557201,06
507083,52
450993,09
452201,70
444361,66
471663,47
455012,77
477414,56
478692,05
469650,10
416725,86
414124,35
410110,15
387938,97
366465,54
572637,93
483809,34
512942,57
563955,83
483470,87
465097,65
444457,47
485186,15
482653,90
493605,78
502213,56
514498,23
453311,33
462338,63
496186,91
542138,27
492113,81
567864,31
564597,58
428055,02
445442,05
475862,50
523600,45
493831,70
449594,41
545264,85
531122,58
490617,56
522735,21
489093,46
442720,16
466216,02
447510,64
486090,82
508887,76
513566,27
527450,60
548744,35
453670,37
499963,35
456547,01
522886,32
466849,31
445485,05
455754,76
440391,96
406010,75
479545,66
463263,90
468912,71
425216,11
491247,97
506534,13
548205,86
417009,17
467800,17
460265,99
485623,89
469790,75
498554,63
483792,53
475495,68
539633,00
408602,55
473249,96
427422,30
478403,32
407563,46
405318,37
478785,02
515068,28
437735,40
453532,11
475719,72
490687,10
407863,03
470592,83
474521,23
515410,66
465877,31
449672,42
480439,89
434883,05
461279,38
510650,91
457621,65
430869,62
441637,66
470472,53
440946,85
482355,59
469448,08
478516,71
491504,00
519080,66
499484,35
451175,64
469338,46
414664,61
400077,06
483105,41
586973,18
526791,66
506691,66
498213,63
508273,84
535812,98
482728,79
554507,58
509172,05
468802,36
537916,32
402841,10
435236,36
480691,23
492098,94
463111,85
469914,47
512514,12
432409,59
397761,37
437716,22
483915,09
481650,93
468252,42
499296,90
486367,40
472827,34
475332,01
488387,30
544738,00
501170,27
445654,65
410366,62
438352,82
395146,18
440163,39
484674,47
471865,27
486603,22
474482,82
500228,77
437087,80
470307,20
539095,21
454890,25
545318,62
589616,74
534861,35
461357,08
465688,96
451631,80
520726,87
487022,23
504235,05
475843,56
486156,88
520254,34
485605,05
520566,89
467580,73
497709,20
472693,35
483719,72
401603,70
411961,84
429800,76
502043,91
434520,80
408969,63
446228,78
514486,53
516888,98
485254,18
500553,61
483106,02
521556,97
502662,26
450515,63
459611,63
453238,59
431624,63
484019,27
484171,44
543216,73
484742,94
389505,41
412443,38
520746,27
460123,81
432478,44
444322,76
525503,10
530969,95
472484,19
490514,33
489199,77
527957,49
509782,60
419657,44
414652,19
472919,87
570185,85
547327,50
529852,74
536471,08
478234,21
468901,56
482889,19
463178,23
504817,93
509640,24
585356,93
497445,40
517541,41
499750,28
509629,08
567923,36
473137,17
531102,21
476504,95
453395,53
487543,94
551909,00
441243,22
427332,76
486436,64
442991,33
473366,74
452972,85
517494,48
513869,61
461561,62
529158,60
458705,90
455612,81
500498,61
498828,80
459325,15
425747,57
498418,62
471573,50
513454,15
497026,68
561482,77
533251,16
473304,53
442628,79
475696,21
501743,46
514609,22
434024,14
467415,17
432065,39
471824,44
567313,58
517014,79
442493,63
492528,28
443129,48
483244,41
489595,45
533785,96
493999,61
478171,17
517111,32
571693,23
497327,85
459618,06
495067,74
486898,48
475334,06
444890,10
498221,63
488864,45
494997,05
431496,14
434009,60
467820,61
514381,39
512538,85
462760,37
482208,23
439529,82
476803,83
471250,04
470850,09
469084,60
467718,61
490376,33
438880,58
459244,11
534894,21
546879,79
494238,15
460089,18
440088,59
407067,97
448641,67
385593,12
429083,77
450941,14
451421,94
476158,64
514497,59
532950,53
435285,24
451763,05
441593,11
389591,79
460353,71
542993,11
468740,92
518759,22
434125,65
479599,10
474230,61
496832,97
501048,12
492416,99
491005,87
493026,39
523349,20
476833,45
481366,50
481703,47
494135,76
516726,25
443138,27
410499,78
442039,74
459365,32
426699,85
464253,00
477071,09
466456,24
452826,32
468284,86
477658,76
441578,72
429150,43
488224,49
442548,53
412821,48
492128,79
480629,61
463825,49
509096,26
498712,14
466431,16
529835,88
501912,61
432528,61
472418,27
488387,29
491633,15
492990,63
533050,48
466705,59
483766,05
483040,14
506356,35
449035,92
471299,95
521616,67
510371,59
495432,71
593966,51
538880,91
556336,95
547256,61
482046,72
418694,59
479529,53
492807,78
424347,64
427369,57
497192,59
507937,51
501351,46
515542,23
481899,66
527232,60
561910,86
502762,76
597598,77
507412,16
482100,52
532658,59
468258,17
449160,02
420178,66
505497,22
478983,65
497570,01
505031,00
447334,85
414804,55
509311,71
542041,99
510047,05
435117,40
423222,11
471422,06
444138,27
458430,55
469797,41
514402,87
507221,67
478863,73
436010,78
431303,33
501720,55
512438,22
473021,38
448074,77
446820,32
429793,68
453854,73
525518,55
465259,78
434411,68
503278,00
557611,85
539769,82
466265,83
452155,66
501618,41
507782,58
448318,65
448963,89
459057,42
457522,99
515734,07
493712,11
485578,81
491123,44
493112,80
499300,60
458870,40
370378,34
449364,05
503380,20
486316,52
513236,27
490639,52
488884,62
485132,10
482095,62
486192,13
502989,29
471934,26
467347,47
434112,53
469881,44
488165,15
454268,63
446456,49
510134,31
499772,49
498879,72
537113,15
556015,01
506256,15
444571,54
461252,93
540673,05
494515,55
408830,45
470571,35
539945,60
490525,88
514008,71
511599,92
496555,87
451883,93
475492,23
488202,79
485465,97
448653,57
455939,07
444955,72
448250,58
473801,52
519641,84
515179,71
472459,91
438605,84
471789,28
553103,80
506189,09
476366,57
554443,29
510641,36
456923,86
498727,54
481570,79
489094,13
526627,13
408568,03
442076,73
474333,55
493369,49
493729,78
477963,54
469236,56
599610,24
496594,03
523821,99
510140,80
447575,14
416770,85
484450,82
513322,47
526619,22
450379,14
435486,53
479917,30
442430,29
474715,31
514858,84
529383,49
496969,39
462902,05
494621,68
453797,45
520961,47
526260,37
477593,73
427453,63
464919,02
449620,92
511448,39
559376,22
460762,62
464202,89
447208,06
439881,94
433156,38
527743,61
475993,54
446660,24
531302,44
435910,93
481259,55
490702,13
432353,28
447871,79
397491,87
491592,36
540490,47
482334,00
487260,89
456952,53
462581,93
479844,61
449800,63
462372,03
447044,41
461276,30
497611,31
457168,76
531307,11
515241,17
464977,29
487280,46
447613,77
427890,86
495371,13
523101,39
472705,57
519590,94
473824,87
460539,76
460750,97
463598,66
475032,36
425522,70
510275,10
526369,04
467914,09
511671,63
491954,88
498771,57
468428,31
469004,94
497218,95
448215,13
464476,23
486646,78
444134,90
379704,48
444939,64
484485,26
478130,61
467815,11
486836,83
540365,40
468450,54
486903,35
500470,84
486685,81
503988,04
501988,69
477455,99
577357,31
574172,96
532159,77
539868,81
456829,34
480610,54
505958,62
422136,46
388368,88
505808,50
463636,11
452281,57
448689,11
453946,65
496000,74
498936,12
447177,51
427532,96
446461,71
452018,65
466665,01
433049,02
454098,45
470955,00
500735,89
516598,86
487075,81
531818,81
499240,06
501971,70
506931,89
503847,31
548827,10
441122,15
409696,43
457875,97
533423,12
428825,96
425405,30
494881,05
378236,80
426717,50
470529,32
426039,93
467923,41
525136,56
530485,77
542916,48
573646,90
510103,45
499170,96
476058,99
541165,70
495373,28
444650,47
459192,03
469549,40
488520,97
421471,44
426110,99
505272,77
504189,17
396240,79
496856,26
440657,90
461474,32
473821,50
452944,72
481464,02
477230,07
526075,61
481061,43
518303,39
547824,87
512502,58
460617,12
532379,38
523842,72
514951,57
482497,69
390251,02
433641,22
437817,91
478894,55
482270,06
555145,62
447150,65
433938,73
436753,46
507848,11
494605,67
539551,03
606684,98
481839,28
494645,52
438426,50
509232,87
547259,77
565990,71
508226,05
420669,57
455572,78
517077,71
469845,57
508689,03
466972,52
438092,21
492648,17
521631,17
490573,28
457082,46
533890,01
532222,81
500512,70
474232,01
476646,33
472825,67
458425,25
507233,22
498937,43
444990,12
527199,65
462555,70
446804,06
475950,62
551735,91
477847,92
466329,34
424856,08
496963,19
489583,98
474581,30
520493,30
501288,61
473077,94
489228,36
418141,51
426512,89
508375,70
536536,12
522320,90
499286,74
489506,22
429193,61
431122,58
486694,83
449456,48
493690,43
461267,71
405913,32
520831,89
535841,10
479753,98
508048,38
486817,14
512843,24
419903,21
377013,14
421119,19
397006,81
482073,79
455009,31
441446,81
503142,54
505051,06
592019,50
531740,99
435185,55
543924,95
507545,46
435128,75
484036,43
503771,63
483788,70
477645,28
502589,01
583292,01
523887,46
545101,33
460356,52
447510,37
422333,29
457826,78
452261,26
550684,80
474829,93
494124,51
467834,32
450216,84
482445,28
449422,57
449632,34
492417,21
413679,40
441617,66
442545,52
403833,35
471727,91
511304,26
484255,66
498396,05
498588,34
503241,58
520810,01
491121,84
477936,23
485691,35
479727,91
485809,82
465421,95
499782,98
447626,15
502510,96
513387,01
444228,70
525733,41
458945,66
455352,80
484274,29
509027,95
545344,48
515762,93
453022,00
489904,43
495609,59
552435,40
557841,77
524185,67
521155,69
485671,58
505591,95
555394,68
532942,64
463626,57
496765,37
445363,38
460635,32
478138,54
522324,71
414760,31
527321,35
458703,80
492319,07
539164,11
462725,60
513506,90
471499,10
500339,95
467586,13
428343,31
438283,08
354810,96
380584,41
541247,08
474690,18
466932,26
489281,92
466004,17
523642,32
494131,95
411361,00
490815,64
624320,44
540717,54
556131,59
509366,64
495600,13
454003,03
451585,31
515576,05
502921,45
422471,63
467731,41
445200,72
455763,82
537106,61
442548,45
539818,07
458260,30
496464,37
436615,10
472473,87
474784,10
471102,83
502919,99
487428,44
525996,26
399802,09
440616,41
500092,09
451369,19
410994,90
460277,67
420404,62
437006,85
422688,34
494976,97
497090,85
497106,24
515948,99
451422,19
451357,09
543742,55
534802,36
489458,70
496980,11
493226,22
481409,47
433778,37
405790,27
476357,01
496037,49
467626,73
459194,18
485124,27
563925,38
554223,26
516852,57
475312,73
474313,71
498676,12
533860,67
552059,65
512256,97
517714,46
538834,53
465579,96
491358,88
480593,78
475701,16
482920,33
501225,27
520541,40
477523,22
377132,89
391227,57
429586,20
503155,32
556955,68
517284,38
523939,33
453772,23
436255,90
495876,38
517715,84
459116,87
427889,44
406196,14
396557,84
457326,96
473484,26
486071,81
465520,72
455400,39
472452,74
459177,70
438923,35
488807,73
435593,17
448735,83
512314,00
400470,02
471641,68
488454,95
449407,99
468378,03
452790,49
447322,17
490402,25
417435,23
452549,07
499519,93
430618,79
441124,33
469344,42
442501,62
465227,06
466651,01
460682,96
555292,70
486091,49
458990,03
481365,43
472065,41
475770,82
446820,37
461745,85
526871,89
452454,20
473336,71
453254,08
493755,28
526527,61
483865,47
436373,26
471486,12
524062,31
459457,40
475659,86
473172,68
444588,78
451425,29
525371,85
498177,16
504807,36
511312,82
528618,30
407615,00
501472,97
466116,28
480294,50
495893,40
456034,46
503088,88
467655,65
471920,35
457647,45
513212,29
442654,42
447143,04
462357,37
448158,20
491342,53
456319,52
481092,03
461480,12
445766,09
474530,93
497451,51
497607,09
504900,48
569388,73
578675,10
580571,96
499424,19
487399,41
540925,56
473309,60
504220,07
446420,54
500646,66
619206,30
525584,20
542805,46
434724,62
407830,22
480917,45
420630,25
410215,16
488956,96
464465,13
489200,98
477344,10
469312,33
484078,98
429823,67
463954,72
479917,21
445381,11
415455,84
512146,02
443639,48
407144,32
471552,56
508483,43
449604,98
445340,77
484429,09
529979,43
534105,04
446953,60
462321,80
493715,44
498315,44
494848,34
557334,88
501405,01
465897,71
463585,93
490633,03
472721,29
527656,86
467650,13
463568,34
518718,30
477391,95
420833,49
437292,87
532456,23
426640,08
481910,55
522773,61
464658,33
472032,20
516002,56
530216,66
503398,07
434637,13
399415,92
518391,70
438908,32
467948,00
500050,22
409529,19
421276,68
459777,19
512236,49
421532,19
494567,39
532266,70
541950,63
519736,05
493801,54
545444,06
540685,14
456723,53
460470,21
478950,84
493904,97
485807,42
412046,45
416731,90
489867,25
455416,53
509039,25
499256,97
473442,85
446050,60
459362,90
457323,28
536993,66
517413,46
462823,59
391945,96
426965,22
467744,16
469869,76
431161,93
467259,89
445331,17
529302,07
540799,80
593575,81
469572,76
427229,74
436779,13
455506,90
493656,13
484796,54
518858,17
476340,49
455671,54
387508,94
394630,21
451288,76
433866,56
515815,21
456465,08
469251,71
428107,73
441951,09
456314,26
504111,88
488305,24
506415,53
464923,89
462009,92
426001,75
431475,66
474948,88
491628,18
483928,77
455540,57
488871,41
450822,01
475788,58
500337,15
469638,71
471993,33
495953,47
469696,52
425670,93
414501,60
440896,11
433531,86
514280,56
475294,51
485692,49
444931,22
505616,53
448501,86
460930,38
497417,81
471515,27
521545,78
553419,31
460918,14
533824,66
581453,38
568078,77
434941,33
467757,60
530977,20
525691,81
433128,91
465926,23
566763,45
459259,41
470449,23
479261,62
489084,50
464533,13
476313,37
583913,27
495194,32
486846,02
485755,12
386642,59
541705,14
530802,31
433082,40
500301,99
472842,80
464368,56
366943,93
466071,79
528501,10
465357,82
415457,42
470600,34
523761,72
541207,04
459947,09
463990,48
386793,27
362929,24
484501,72
422517,90
415255,09
574996,18
485787,18
452555,61
468180,33
469252,94
477939,26
465851,88
527169,24
511161,51
548198,31
501495,49
501916,51
462473,05
476444,49
475531,33
516509,49
502357,23
389932,35
456160,19
483949,26
472521,52
419681,74
468878,54
519053,74
401353,19
422369,10
518281,14
506980,30
515313,84
421499,91
487330,53
501707,08
438739,98
388626,61
